name,price_eur,price_fcfa,short_description,description,category,sub_category,sub_sub_category,tags,url_product,list_image_product_url
"Tissu africain calicot blanc et bleu indigo, motif vitrail",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des bains de couleurs blanc et bleu indigo, et des motifs « vitrail ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,bleu indigo | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-et-bleu-indigo-motif-vitrail/,https://www.africouleur.com/wp-content/uploads/2019/05/Tissu-calicot-bleu-indigo-vitrail-1-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2019/05/Tissu-calicot-bleu-indigo-vitrail-3-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2019/05/Tissu-calicot-bleu-indigo-vitrail-4-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2019/05/Tissu-calicot-bleu-indigo-vitrail-1-510x510.jpg
"Tissu africain calicot blanc et bleu indigo, motif scarabée",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des bains de couleurs blanc et bleu indigo, et des motifs « scarabée ».
Dimensions : 115cm X 300cm.","Poids
0,5 kg",Tissus,Calicots teintés,,calicot | coton imprimé | teint à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/tissu-africain-calicot-blanc-et-bleu-indigo-motif-mouche/,https://www.africouleur.com/wp-content/uploads/2018/12/Calicot-bleu-blanc-1-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Calicot-bleu-blanc-2-510x697.jpg
"Tissu africain calicot blanc, rose, jaune, orange et violet, motif rond de brume",48.0 €,31486 FCFA,"Pièce de tissu africain calicot , teint à la main avec des couleurs blanc, rose, jaune, orange et violet, et des motifs « rond de brume ».
Taille de la pièce de tissu : 115X300 cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coloré | coton | pagne africain | teint à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-blanc-rose-jaune-orange-et-violet-motif-rond-de-brume/,https://www.africouleur.com/wp-content/uploads/2016/01/DSC05613-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2016/01/DSC05615-510x510.jpg
"Tissu africain calicot blanc et rouge carmin, motif feuilles de palmier",48.0 €,31486 FCFA,"Pièce de tissu africain calicot , teint à la main avec des couleurs blanc et rouge carmin, et des motif « feuilles de palmier ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coloré | coton | teinture artisanale | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-blanc-et-rouge-carmin-motif-feuilles-de-palmier/,https://www.africouleur.com/wp-content/uploads/2016/01/Q-1-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2016/01/Q-2-510x510.jpg
"Tissu africain calicot blanc, rose, orange et violet, motif roots",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des pigments de couleurs blanc, rose, orange et violet, et des motifs « roots ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coton | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-blanc-rose-orange-et-violet-motif-roots/,https://www.africouleur.com/wp-content/uploads/2016/01/DSC05664-510x510.jpg
"Tissu africain calicot blanc, vert citron et orange, motif niama-niama",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des pigments de couleurs blanc, vert citron et orange, et des motifs « niama-niama ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coton | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-blanc-vert-citron-et-orange-motif-niama-niama/,https://www.africouleur.com/wp-content/uploads/2016/01/DSC05596-510x510.jpg
"Tissu africain calicot vert citron, jaune et orange, motif roots",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des pigments de couleurs vert citron, jaune et orange, et des motifs « roots ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coloré | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-vert-citron-jaune-et-orange-motif-roots/,https://www.africouleur.com/wp-content/uploads/2016/01/DSC05692-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2016/01/DSC05694-510x510.jpg
"Tissu africain calicot bleu, blanc et vert motif Vichy",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des pigments de couleurs bleu, blanc et vert, et des motifs « Vichy ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coton | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-bleu-blanc-et-vert-motif-vichy/,https://www.africouleur.com/wp-content/uploads/2015/12/Bleu-vert-blanc-Vichy-510x510.jpg
"Tissu africain calicot blanc, bleu et vert, motif étoffe",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des pigments de couleurs blanc, bleu et vert, et des motifs « étoffe ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coton | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-blanc-bleu-et-vert-motif-etoffe/,https://www.africouleur.com/wp-content/uploads/2015/12/Bleu-vert-blanc-Etoffe-510x510.jpg
"Tissu africain batik au tampon bleu et blanc, motif petits cauris",48.0 €,31486 FCFA,"Pièce de tissu africain en calicot , teint à la main avec la technique du batik au tampon, avec des couleurs bleu et blanc, et des motifs « petits cauris ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
La technique du batik africain au tampon consiste à appliquer plusieurs bains de teintures de couleurs différentes à l’aide de tampons en bois sculptés avec des motifs traditionnels. Inversement un tampon est parfois trempé dans la cire chaude puis appliqué directement sur le tissu pour créer des « réserves »; le tissu est alors teint, lavé pour enlever la cire et laisser des zones non teintes.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,batik africain | coton | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/batik-au-tampon-bleu-et-blanc-motif-petits-cauris/,https://www.africouleur.com/wp-content/uploads/2015/11/cal-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/cali126_1112531-510x680.jpg
"Tissu africain calicot bleu, marron et blanc, motif vichy",48.0 €,31486 FCFA,"Pièce de tissu africain en coton calicot , teint à la main avec des pigments de couleurs bleu, marron et blanc, et des motifs « Vichy ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coton | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-bleu-marron-et-blanc-motif-vichy/,https://www.africouleur.com/wp-content/uploads/2015/09/599-thickbox-510x510.jpg
"Tissu africain calicot noir et blanc, motif petit boubou",48.0 €,31486 FCFA,"Pièce de tissu africain calicot , teint à la main avec des pigments noir et blanc, avec des motifs « petit boubou ».
Dimensions : 115cm X 300cm.","Le calicot est un tissu africain très solide en coton brut de couleur blanc écru unie, utilisé habituellement pour imprimer des pagnes en wax. Chez Africouleur, ce tissu est teint à la main suivant nos gammes de couleurs, en utilisant un procédé traditionnel et artisanal de qualité d’Afrique de l’Ouest. Chaque pièce est unique. Vous pouvez utiliser nos tissus africains en plaids ou rideaux pour votre décoration, ou en tant que créateur inspiré, pour confectionner vos vêtements ou par exemple des revêtements de tapisserie.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Tissus,Calicots teintés,,calicot | coton | pagne africain | teinture à la main | tissu africain,https://www.africouleur.com/shop/tissus-africains/calicot-africain/calicot-noir-et-blanc-motif-petit-boubou/,https://www.africouleur.com/wp-content/uploads/2015/09/Calicot-noir-et-blanc-boubou-510x904.jpg | https://www.africouleur.com/wp-content/uploads/2015/09/Calicot-noir-blanc-boubou-2-510x510.jpg
